sid,generation,fitness,duration_mean,waiting_mean,time_loss,speed,sin_llegar,trabada,pasos,vehicles
344,18,0.004141245037317276,180.143,55.755,109.82,8.05,0,False,1347,763.0
345,18,0.004147940315306187,180.22,55.33,109.94,8.0,0,False,1307,763.0
346,18,0.004052404314279556,183.055,57.92,112.81,7.86,0,False,1322,763.0
347,18,0.004162438679486513,179.477,55.242,109.2,8.06,0,False,1307,763.0
348,18,0.004101898986846209,181.575,56.558,111.28,7.95,0,False,1339,763.0
349,18,0.003963506780564785,186.11,60.174,115.83,7.79,0,False,1349,763.0
350,18,0.00415072264149785,180.207,55.195,109.92,8.02,0,False,1304,763.0
351,18,0.00403716741129756,183.242,58.596,112.95,7.91,0,False,1340,763.0
352,18,0.004032594617456198,183.706,58.43,113.4,7.92,0,False,1437,763.0
353,18,0.004130551591515541,180.739,55.781,110.48,7.96,0,False,1307,763.0
354,18,0.004070345312356949,182.629,57.318,112.34,7.95,0,False,1307,763.0
355,18,0.004158253315836191,179.942,55.039,109.66,8.04,0,False,1346,763.0
356,18,0.0039790295995771885,185.256,60.056,114.95,7.85,0,False,1346,763.0
357,18,0.0040738810785114765,182.527,57.218,112.21,7.96,0,False,1346,763.0
358,18,0.003950674086809158,186.32,60.729,116.05,7.76,0,False,1323,763.0
359,18,0.003980505745857954,185.265,59.963,115.0,7.84,0,False,1333,763.0
360,18,0.004096562974154949,181.499,56.916,111.23,7.94,0,False,1340,763.0
361,18,0.004029970616102219,183.807,58.485,113.53,7.97,0,False,1322,763.0
362,19,0.003995007369667292,184.912,59.455,114.63,7.9,0,False,1307,763.0
363,19,0.003978703636676073,185.237,60.092,114.95,7.86,0,False,1346,763.0
364,19,0.004167217295616865,179.853,54.65,109.55,8.05,0,False,1346,763.0
365,19,0.004124763421714306,180.471,56.334,110.17,8.05,0,False,1340,763.0
366,19,0.003971054218709469,185.687,60.123,115.41,7.92,0,False,1346,763.0
367,19,0.004123541992157698,181.194,55.742,110.91,8.0,0,False,1342,763.0
368,19,0.00415248004719615,180.088,55.211,109.81,8.06,0,False,1340,763.0
369,19,0.004166641738265753,179.363,55.126,109.08,8.07,0,False,1346,763.0
370,19,0.004086722154170275,182.08,56.923,111.83,7.93,0,False,1347,763.0
371,19,0.004082283470779657,182.274,56.988,111.98,7.93,0,False,1370,763.0
372,19,0.004105342086404562,181.472,56.467,111.18,7.97,0,False,1340,763.0
373,19,0.004129956942051649,180.607,55.933,110.3,8.0,0,False,1346,763.0
374,19,0.00405878946185112,182.814,57.786,112.53,7.91,0,False,1307,763.0
375,19,0.00390471494756639,188.042,61.872,117.75,7.79,0,False,1356,763.0
376,19,0.004093084018677473,181.991,56.658,111.68,7.98,0,False,1340,763.0
377,19,0.004098140634596348,181.574,56.763,111.31,7.98,0,False,1340,763.0
378,19,0.004135198891162872,180.605,55.655,110.37,7.98,0,False,1346,763.0
379,19,0.003915651701390743,187.785,61.455,117.5,7.67,0,False,1357,763.0
380,19,0.004097332712262869,181.626,56.759,111.36,7.99,0,False,1350,763.0
381,20,0.004124625585973263,180.692,56.14,110.39,8.03,0,False,1350,763.0
382,20,0.004218163434416056,178.201,53.518,107.92,8.09,0,False,1307,763.0
383,20,0.004152195993810892,180.312,55.022,110.04,7.99,0,False,1309,763.0
384,20,0.004138266667723656,180.308,55.763,110.03,8.03,0,False,1307,763.0
385,20,0.0041704196482896805,179.447,54.852,109.15,8.05,0,False,1307,763.0
386,20,0.004153151530772448,179.929,55.32,109.64,8.02,0,False,1351,763.0
387,20,0.004250701051205397,177.274,52.71,107.0,8.1,0,False,1296,763.0
388,20,0.004096851218491793,181.585,56.823,111.3,7.99,0,False,1350,763.0
389,20,0.004215986933559179,178.461,53.392,108.19,8.09,0,False,1307,763.0
390,20,0.004218137823045254,178.402,53.336,108.1,8.09,0,False,1350,763.0
391,20,0.004086432978510857,181.979,57.03,111.69,8.0,0,False,1343,763.0
392,20,0.004093138966709375,181.807,56.822,111.51,7.98,0,False,1348,763.0
393,20,0.0039714062586426735,185.592,60.189,115.32,7.9,0,False,1307,763.0
394,20,0.004154995083808899,180.046,55.117,109.76,8.0,0,False,1322,763.0
395,20,0.004167511127889156,180.253,54.271,109.95,8.04,0,False,1322,763.0
396,20,0.0041126045398414135,181.491,56.058,111.22,7.98,0,False,1406,763.0
397,20,0.0041177114471793175,181.062,56.174,110.8,8.0,0,False,1307,763.0
398,20,0.004059661645442247,182.752,57.794,112.47,7.92,0,False,1322,763.0
399,20,0.004200843162834644,178.82,53.843,108.5,8.09,0,False,1322,763.0
400,21,0.004249993246048689,177.372,52.657,107.09,8.11,0,False,1340,763.0
401,21,0.004095953889191151,182.03,56.467,111.74,7.95,0,False,1322,763.0
402,21,0.004250251222401857,177.169,52.828,106.89,8.12,0,False,1306,763.0
403,21,0.004202291835099459,178.718,53.861,108.4,8.09,0,False,1307,763.0
404,21,0.0042000641115009785,179.085,53.642,108.78,8.03,0,False,1346,763.0
405,21,0.0041004992090165615,181.882,56.355,111.62,7.93,0,False,1322,763.0
406,21,0.004111430142074823,181.662,55.966,111.37,7.95,0,False,1307,763.0
407,21,0.004169998224824667,179.536,54.793,109.27,8.05,0,False,1297,763.0
408,21,0.00418477738276124,179.326,54.214,109.05,8.0,0,False,1311,763.0
409,21,0.004180986899882555,179.467,54.283,109.23,8.01,0,False,1333,763.0
410,21,0.004092072136700153,182.598,56.161,112.31,7.97,0,False,1363,763.0
411,21,0.004142805468291044,180.317,55.514,110.04,8.03,0,False,1353,763.0
412,21,0.004185204394161701,179.512,54.022,109.23,8.01,0,False,1343,763.0
413,21,0.004262789152562618,176.765,52.566,106.47,8.1,0,False,1350,763.0
414,21,0.004188558552414179,179.307,54.035,109.04,8.05,0,False,1307,763.0
415,21,0.00422844011336565,177.647,53.497,107.38,8.08,0,False,1348,763.0
416,21,0.004100865218788385,181.523,56.662,111.26,7.94,0,False,1345,763.0
417,21,0.004152342677116394,180.051,55.252,109.75,8.0,0,False,1343,763.0
418,21,0.004241804126650095,177.414,53.031,107.1,8.08,0,False,1307,763.0
419,22,0.004242447670549154,177.21,53.185,106.95,8.1,0,False,1322,763.0
420,22,0.004158686380833387,179.919,55.038,109.63,8.02,0,False,1323,763.0
421,22,0.004327499307692051,175.038,50.948,104.78,8.22,0,False,1281,763.0
422,22,0.004167094361037016,179.436,55.035,109.16,7.99,0,False,1346,763.0
423,22,0.004284745082259178,175.955,52.21,105.65,8.13,0,False,1343,763.0
424,22,0.004135808441787958,180.501,55.718,110.22,7.95,0,False,1354,763.0
425,22,0.004214473068714142,178.085,53.811,107.79,8.1,0,False,1347,763.0
426,22,0.0040683439001441,182.761,57.308,112.48,7.87,0,False,1347,763.0
427,22,0.004198034759610891,178.554,54.229,108.29,8.05,0,False,1354,763.0
428,22,0.004254970233887434,177.039,52.709,106.79,8.08,0,False,1347,763.0
429,22,0.004267072770744562,176.972,52.164,106.69,8.12,0,False,1305,763.0
430,22,0.004177084192633629,179.236,54.696,108.97,8.02,0,False,1307,763.0
431,22,0.00415272219106555,180.156,55.136,109.84,7.99,0,False,1343,763.0
432,22,0.004150375258177519,180.164,55.253,109.89,7.97,0,False,1307,763.0
433,22,0.004123553168028593,180.739,56.155,110.47,7.97,0,False,1347,763.0
434,22,0.00411326764151454,181.263,56.229,110.99,7.96,0,False,1307,763.0
435,22,0.00415979977697134,179.885,55.01,109.62,7.99,0,False,1307,763.0
436,22,0.004221038427203894,178.085,53.476,107.8,8.08,0,False,1333,763.0
437,22,0.004080451559275389,181.953,57.38,111.68,7.93,0,False,1346,763.0
438,23,0.0037770515773445368,192.249,65.916,121.95,7.7,0,False,1394,763.0
439,23,0.004181041847914457,179.642,54.121,109.35,8.01,0,False,1305,763.0
440,23,0.004189298953860998,179.383,53.928,109.06,8.03,0,False,1306,763.0
441,23,0.003768115071579814,193.106,65.708,122.82,7.59,0,False,1348,763.0
442,23,0.004212634637951851,177.9,54.073,107.59,8.08,0,False,1347,763.0
443,23,0.004246520809829235,177.726,52.51,107.43,8.11,0,False,1343,763.0
444,23,0.004272221587598324,176.798,52.066,106.51,8.15,0,False,1306,763.0
445,23,0.004379319027066231,173.634,49.738,103.32,8.27,0,False,1348,763.0
446,23,0.004342891741544008,174.91,50.32,104.58,8.19,0,False,1347,763.0
447,23,0.004188963212072849,179.249,54.067,108.98,8.05,0,False,1307,763.0
448,23,0.004257845692336559,177.3,52.328,107.0,8.09,0,False,1307,763.0
449,23,0.004330255091190338,175.182,50.683,104.92,8.22,0,False,1346,763.0
450,23,0.0042441608384251595,177.383,52.941,107.07,8.12,0,False,1347,763.0
451,23,0.004342809785157442,174.65,50.56,104.38,8.19,0,False,1304,763.0
452,23,0.004271327517926693,176.87,52.045,106.58,8.15,0,False,1306,763.0
453,23,0.00415570754557848,180.17,54.966,109.88,8.01,0,False,1347,763.0
454,23,0.004306690767407417,175.536,51.51,105.26,8.19,0,False,1305,763.0
455,23,0.00415488425642252,180.01,55.155,109.72,8.02,0,False,1317,763.0
456,23,0.004270368255674839,176.993,51.98,106.68,8.13,0,False,1354,763.0
457,24,0.0041945986449718475,179.025,53.979,108.77,8.04,0,False,1305,763.0
458,24,0.004380085971206427,173.356,49.954,103.05,8.32,0,False,1355,763.0
459,24,0.0042875069193542,176.363,51.702,106.07,8.13,0,False,1436,763.0
460,24,0.004254436120390892,177.076,52.702,106.79,8.07,0,False,1306,763.0
461,24,0.004101570229977369,181.697,56.465,111.42,7.97,0,False,1346,763.0
462,24,0.004180549643933773,179.288,54.468,108.97,8.01,0,False,1355,763.0
463,24,0.0043118842877447605,175.219,51.544,104.94,8.22,0,False,1281,763.0
464,24,0.004384092520922422,173.511,49.624,103.26,8.26,0,False,1306,763.0
465,24,0.0042384909465909,177.359,53.249,107.03,8.13,0,False,1346,763.0
466,24,0.004176247399300337,179.549,54.455,109.26,8.06,0,False,1347,763.0
467,24,0.004069617483764887,182.94,57.076,112.67,7.93,0,False,1353,763.0
468,24,0.004185378551483154,179.093,54.394,108.81,8.04,0,False,1307,763.0
469,24,0.0042913625948131084,176.354,51.52,106.09,8.18,0,False,1303,763.0
470,24,0.0042171962559223175,178.377,53.406,108.1,8.09,0,False,1415,763.0
471,24,0.004291539080440998,176.19,51.661,105.88,8.17,0,False,1304,763.0
472,24,0.004214321728795767,177.971,53.923,107.7,8.1,0,False,1335,763.0
473,24,0.004345359746366739,174.516,50.558,104.22,8.28,0,False,1347,763.0
474,24,0.0037350784987211227,193.536,67.451,123.25,7.71,0,False,1480,763.0
475,24,0.00431858142837882,175.24,51.198,104.92,8.14,0,False,1305,763.0
476,25,0.004229724407196045,177.991,53.119,107.73,8.13,0,False,1303,763.0
477,25,0.004311793949455023,175.127,51.632,104.87,8.23,0,False,1281,763.0
478,25,0.00428093271329999,176.486,51.916,106.2,8.17,0,False,1302,763.0
479,25,0.004244491457939148,177.523,52.797,107.2,8.16,0,False,1354,763.0
480,25,0.004336054902523756,175.172,50.412,104.91,8.25,0,False,1281,763.0
481,25,0.00424828240647912,177.419,52.7,107.11,8.15,0,False,1305,763.0
482,25,0.004249344579875469,177.33,52.727,107.05,8.13,0,False,1416,763.0
483,25,0.004353668540716171,174.554,50.125,104.25,8.24,0,False,1334,763.0
484,25,0.004161312710493803,179.779,55.028,109.49,8.06,0,False,1281,763.0
485,25,0.0042510018683969975,177.354,52.623,107.08,8.18,0,False,1354,763.0
486,25,0.004338976927101612,174.706,50.693,104.4,8.25,0,False,1303,763.0
487,25,0.004306622315198183,175.773,51.298,105.5,8.21,0,False,1306,763.0
488,25,0.004271896556019783,176.317,52.519,106.03,8.19,0,False,1303,763.0
489,25,0.00442044110968709,172.459,48.875,102.2,8.32,0,False,1303,763.0
490,25,0.0042434693314135075,177.518,52.853,107.23,8.13,0,False,1310,763.0
491,25,0.004374254960566759,173.586,50.022,103.3,8.29,0,False,1305,763.0
492,25,0.004269697237759829,176.351,52.598,106.08,8.23,0,False,1321,763.0
493,25,0.004241971764713526,177.824,52.65,107.52,8.14,0,False,1355,763.0
494,25,0.004309497773647308,176.256,50.718,106.0,8.13,0,False,1306,763.0
495,26,0.004413915332406759,172.891,48.786,102.63,8.29,0,False,1333,763.0
496,26,0.004326905123889446,174.98,51.029,104.69,8.29,0,False,1304,763.0
497,26,0.004210856277495623,177.777,54.277,107.49,8.08,0,False,1322,763.0
498,26,0.004364242311567068,174.035,50.09,103.74,8.28,0,False,1306,763.0
499,26,0.004263679962605238,176.866,52.43,106.6,8.16,0,False,1305,763.0
500,26,0.00418138550594449,179.32,54.396,109.02,8.09,0,False,1307,763.0
501,26,0.004257501102983952,176.793,52.806,106.49,8.15,0,False,1303,763.0
502,26,0.004184929188340902,179.096,54.415,108.83,8.04,0,False,1322,763.0
503,26,0.004290501121431589,176.203,51.7,105.94,8.21,0,False,1346,763.0
504,26,0.004297538660466671,175.478,52.012,105.17,8.21,0,False,1304,763.0
505,26,0.0041852775029838085,178.949,54.531,108.66,8.09,0,False,1322,763.0
506,26,0.004211639519780874,178.089,53.953,107.81,8.16,0,False,1306,763.0
507,26,0.004232040140777826,177.9,53.084,107.59,8.11,0,False,1306,763.0
508,26,0.004264351911842823,176.414,52.807,106.12,8.19,0,False,1306,763.0
509,26,0.0042951893992722034,175.792,51.843,105.48,8.17,0,False,1303,763.0
510,26,0.004230721388012171,177.524,53.493,107.23,8.11,0,False,1305,763.0
511,26,0.004306829068809748,176.043,51.042,105.79,8.18,0,False,1303,763.0
512,26,0.004272690508514643,176.651,52.176,106.33,8.17,0,False,1304,763.0
513,26,0.004287653602659702,176.054,51.976,105.76,8.2,0,False,1304,763.0
514,27,0.004327153321355581,175.502,50.543,105.25,8.19,0,False,1333,763.0
515,27,0.004426585976034403,172.413,48.632,102.17,8.3,0,False,1334,763.0
516,27,0.0043739513494074345,173.355,50.246,103.08,8.29,0,False,1282,763.0
517,27,0.004280103836208582,176.121,52.29,105.86,8.22,0,False,1333,763.0
518,27,0.004361236002296209,174.273,50.018,104.02,8.22,0,False,1306,763.0
519,27,0.004389709327369928,173.33,49.523,103.07,8.27,0,False,1335,763.0
520,27,0.004325644578784704,174.912,51.152,104.64,8.25,0,False,1310,763.0
521,27,0.00435832142829895,174.224,50.202,103.94,8.26,0,False,1333,763.0
522,27,0.0043423897586762905,174.889,50.363,104.6,8.24,0,False,1317,763.0
523,27,0.004370721988379955,173.972,49.839,103.68,8.28,0,False,1304,763.0
524,27,0.004261605441570282,176.72,52.667,106.44,8.16,0,False,1305,763.0
525,27,0.00416868831962347,179.402,54.983,109.14,8.07,0,False,1306,763.0
526,27,0.004250568803399801,176.984,52.98,106.67,8.12,0,False,1333,763.0
527,27,0.004303258378058672,175.789,51.448,105.53,8.19,0,False,1346,763.0
528,27,0.004301378503441811,175.451,51.848,105.17,8.21,0,False,1415,763.0
529,27,0.004294394049793482,175.836,51.841,105.57,8.22,0,False,1355,763.0
530,27,0.0044035776518285275,173.44,48.771,103.15,8.28,0,False,1303,763.0
531,27,0.004303753841668367,176.056,51.181,105.78,8.18,0,False,1304,763.0
532,27,0.0042576841078698635,177.009,52.6,106.72,8.14,0,False,1333,763.0
533,28,0.00431808503344655,175.277,51.189,104.99,8.2,0,False,1317,763.0
534,28,0.004462019540369511,171.654,47.691,101.39,8.36,0,False,1304,763.0
535,28,0.004427271895110607,172.547,48.478,102.26,8.33,0,False,1333,763.0
536,28,0.004335017874836922,174.649,50.937,104.37,8.23,0,False,1332,763.0
537,28,0.0044220248237252235,172.764,48.524,102.47,8.28,0,False,1348,763.0
538,28,0.004346037749201059,174.904,50.173,104.63,8.22,0,False,1286,763.0
539,28,0.0044184112921357155,172.645,48.801,102.39,8.28,0,False,1332,763.0
540,28,0.00437119510024786,174.076,49.722,103.79,8.2,0,False,1344,763.0
541,28,0.004408292006701231,173.173,48.793,102.92,8.27,0,False,1302,763.0
542,28,0.004231629427522421,177.729,53.261,107.45,8.14,0,False,1281,763.0
543,28,0.0043746111914515495,173.916,49.705,103.64,8.26,0,False,1333,763.0
544,28,0.0043296110816299915,175.271,50.633,104.99,8.17,0,False,1335,763.0
545,28,0.004325826186686754,175.254,50.832,104.97,8.18,0,False,1347,763.0
546,28,0.004363920073956251,174.241,49.919,103.99,8.24,0,False,1335,763.0
547,28,0.004451723303645849,171.906,47.933,101.64,8.33,0,False,1335,763.0
548,28,0.004372964147478342,173.689,49.99,103.42,8.27,0,False,1317,763.0
549,28,0.004274224862456322,176.655,52.096,106.39,8.18,0,False,1332,763.0
550,28,0.004381068982183933,174.085,49.245,103.81,8.25,0,False,1332,763.0
551,28,0.004398741759359837,173.178,49.236,102.89,8.29,0,False,1335,763.0
552,29,0.004307855386286974,175.63,51.367,105.35,8.22,0,False,1306,763.0
553,29,0.004329416900873184,174.923,50.959,104.64,8.22,0,False,1335,763.0
554,29,0.004394768737256527,173.358,49.26,103.09,8.27,0,False,1326,763.0
555,29,0.0043958681635558605,173.018,49.516,102.73,8.28,0,False,1336,763.0
556,29,0.0044099329970777035,173.267,48.63,102.98,8.25,0,False,1335,763.0
557,29,0.004168890882283449,179.577,54.814,109.3,8.03,0,False,1353,763.0
558,29,0.004195022862404585,178.632,54.315,108.34,8.1,0,False,1336,763.0
559,29,0.004418037831783295,172.612,48.848,102.34,8.31,0,False,1332,763.0
560,29,0.004420692566782236,172.962,48.406,102.71,8.29,0,False,1335,763.0
561,29,0.004314202815294266,175.485,51.189,105.21,8.19,0,False,1335,763.0
562,29,0.0043734400533139706,173.91,49.767,103.65,8.24,0,False,1333,763.0
563,29,0.004418119788169861,172.928,48.557,102.65,8.28,0,False,1336,763.0
564,29,0.004240782931447029,177.913,52.629,107.65,8.09,0,False,1348,763.0
565,29,0.004344733897596598,174.661,50.457,104.41,8.23,0,False,1335,763.0
566,29,0.00431551318615675,175.28,51.311,105.0,8.2,0,False,1335,763.0
567,29,0.004369958303868771,173.919,49.924,103.63,8.27,0,False,1335,763.0
568,29,0.0042228419333696365,178.203,53.277,107.94,8.1,0,False,1323,763.0
569,29,0.0042115626856684685,178.493,53.59,108.22,8.07,0,False,1354,763.0
570,29,0.004401103593409061,173.115,49.182,102.87,8.29,0,False,1335,763.0
571,30,0.0043551246635615826,174.602,50.012,104.34,8.22,0,False,1340,763.0
572,30,0.004211846739053726,178.898,53.207,108.58,8.05,0,False,1335,763.0
573,30,0.004397894721478224,173.533,48.953,103.26,8.28,0,False,1294,763.0
574,30,0.004392476752400398,173.655,49.097,103.39,8.31,0,False,1335,763.0
575,30,0.004397843964397907,173.349,49.123,103.04,8.27,0,False,1335,763.0
576,30,0.004297127015888691,176.409,51.186,106.16,8.22,0,False,1348,763.0
577,30,0.004362515173852444,174.484,49.765,104.22,8.26,0,False,1335,763.0
578,30,0.004319561645388603,175.275,51.118,104.99,8.19,0,False,1334,763.0
579,30,0.004366494715213776,174.194,49.839,103.91,8.24,0,False,1358,763.0
580,30,0.004298698157072067,176.135,51.358,105.84,8.2,0,False,1335,763.0
581,30,0.004341102670878172,175.071,50.26,104.81,8.23,0,False,1335,763.0
582,30,0.004328157287091017,175.605,50.4,105.29,8.22,0,False,1335,763.0
583,30,0.004369785543531179,173.929,49.923,103.68,8.28,0,False,1332,763.0
584,30,0.0043529607355594635,174.498,50.21,104.23,8.25,0,False,1335,763.0
585,30,0.004386676009744406,174.033,49.028,103.74,8.27,0,False,1346,763.0
586,30,0.004385523498058319,173.65,49.43,103.34,8.3,0,False,1335,763.0
587,30,0.0043677943758666515,173.967,49.983,103.67,8.26,0,False,1335,763.0
588,30,0.004424224607646465,172.678,48.501,102.4,8.31,0,False,1335,763.0
589,30,0.004397501703351736,173.72,48.802,103.43,8.29,0,False,1294,763.0
590,31,0.00433097779750824,174.558,51.215,104.28,8.24,0,False,1335,763.0
591,31,0.004350508563220501,174.313,50.495,104.02,8.25,0,False,1332,763.0
592,31,0.00431296369060874,176.16,50.636,105.88,8.15,0,False,1335,763.0
593,31,0.004263915587216616,177.457,51.881,107.19,8.15,0,False,1303,763.0
594,31,0.004401819780468941,173.355,48.931,103.06,8.27,0,False,1335,763.0
595,31,0.004319192375987768,175.02,51.368,104.76,8.27,0,False,1333,763.0
596,31,0.0043324679136276245,175.035,50.709,104.76,8.23,0,False,1333,763.0
597,31,0.00433272123336792,175.185,50.561,104.9,8.2,0,False,1332,763.0
598,31,0.0044121695682406425,172.802,48.949,102.54,8.29,0,False,1335,763.0
599,31,0.004316824488341808,175.509,51.039,105.25,8.18,0,False,1335,763.0
600,31,0.0043746186420321465,173.978,49.649,103.66,8.29,0,False,1333,763.0
601,31,0.004343672655522823,174.761,50.417,104.46,8.25,0,False,1332,763.0
602,31,0.004485913086682558,170.919,47.274,100.64,8.38,0,False,1305,763.0
603,31,0.0043951766565442085,173.338,49.258,103.07,8.28,0,False,1335,763.0
604,31,0.004385768435895443,173.82,49.263,103.56,8.27,0,False,1334,763.0
605,31,0.004242983181029558,178.012,52.429,107.72,8.14,0,False,1349,763.0
606,31,0.004369943402707577,174.055,49.801,103.77,8.24,0,False,1335,763.0
607,31,0.004408152308315039,173.202,48.773,102.92,8.26,0,False,1332,763.0
608,31,0.0043761818669736385,174.059,49.501,103.75,8.25,0,False,1335,763.0
609,32,0.004344548564404249,174.735,50.398,104.45,8.21,0,False,1335,763.0
610,32,0.004334114026278257,174.917,50.737,104.62,8.27,0,False,1335,763.0
611,32,0.004208928439766169,178.362,53.844,108.11,8.15,0,False,1333,763.0
612,32,0.0044760918244719505,171.506,47.185,101.21,8.36,0,False,1335,763.0
613,32,0.004259433597326279,177.282,52.265,106.98,8.11,0,False,1336,763.0
614,32,0.004366104956716299,173.917,50.109,103.63,8.25,0,False,1334,763.0
615,32,0.0042523834854364395,176.849,53.012,106.56,8.16,0,False,1335,763.0
616,32,0.0043319882825016975,174.592,51.135,104.32,8.22,0,False,1286,763.0
617,32,0.004423908889293671,172.661,48.531,102.37,8.3,0,False,1297,763.0
618,32,0.004345219116657972,174.946,50.174,104.67,8.21,0,False,1349,763.0
619,32,0.0043167658150196075,175.708,50.861,105.46,8.23,0,False,1330,763.0
620,32,0.004353497177362442,174.277,50.385,103.98,8.29,0,False,1335,763.0
621,32,0.0043318551033735275,175.444,50.367,105.14,8.17,0,False,1335,763.0
622,32,0.0043944623321294785,173.3,49.326,103.06,8.29,0,False,1282,763.0
623,32,0.004141056444495916,180.537,55.406,110.25,8.05,0,False,1332,763.0
624,32,0.004076642915606499,182.547,57.048,112.29,8.01,0,False,1346,763.0
625,32,0.004376852419227362,173.746,49.754,103.47,8.26,0,False,1335,763.0
626,32,0.00432460755109787,175.021,51.104,104.74,8.22,0,False,1335,763.0
627,32,0.0043106297962367535,175.178,51.642,104.92,8.26,0,False,1336,763.0
628,33,0.004424755927175283,172.401,48.727,102.13,8.33,0,False,1333,763.0
629,33,0.004355532582849264,174.644,49.954,104.36,8.25,0,False,1335,763.0
630,33,0.004281460773199797,175.953,52.375,105.68,8.22,0,False,1333,763.0
631,33,0.0044229780323803425,172.56,48.666,102.31,8.34,0,False,1335,763.0
632,33,0.004339633509516716,175.012,50.384,104.72,8.2,0,False,1335,763.0
633,33,0.004277975298464298,175.982,52.522,105.7,8.26,0,False,1333,763.0
634,33,0.0043854983523488045,173.464,49.6,103.19,8.31,0,False,1335,763.0
635,33,0.004444926045835018,172.046,48.118,101.77,8.35,0,False,1330,763.0
636,33,0.00441190367564559,172.954,48.823,102.69,8.31,0,False,1303,763.0
637,33,0.004421939607709646,172.98,48.332,102.7,8.3,0,False,1335,763.0
638,33,0.004397332202643156,173.012,49.453,102.76,8.35,0,False,1334,763.0
639,33,0.004370028618723154,173.35,50.438,103.07,8.33,0,False,1412,763.0
640,33,0.004315798636525869,175.448,51.144,105.17,8.19,0,False,1338,763.0
641,33,0.004259592853486538,176.706,52.78,106.42,8.16,0,False,1286,763.0
642,33,0.00437081977725029,173.649,50.128,103.36,8.31,0,False,1335,763.0
643,33,0.004327690694481134,175.212,50.78,104.9,8.24,0,False,1281,763.0
644,33,0.004352967720478773,174.199,50.481,103.93,8.28,0,False,1335,763.0
645,33,0.00441946042701602,172.634,48.761,102.34,8.35,0,False,1344,763.0
646,33,0.004222466144710779,177.617,53.828,107.32,8.16,0,False,1338,763.0
647,34,0.004346189089119434,174.595,50.447,104.33,8.26,0,False,1349,763.0
648,34,0.004476094618439674,170.988,47.655,100.7,8.4,0,False,1286,763.0
649,34,0.004223992116749287,177.781,53.602,107.52,8.11,0,False,1295,763.0
650,34,0.004451486747711897,171.786,48.052,101.51,8.35,0,False,1329,763.0
651,34,0.004405319225043058,173.026,49.066,102.72,8.32,0,False,1281,763.0
652,34,0.00444461265578866,171.931,48.237,101.65,8.31,0,False,1333,763.0
653,34,0.00433743791654706,174.797,50.685,104.52,8.29,0,False,1330,763.0
654,34,0.004364451859146357,174.189,49.941,103.91,8.26,0,False,1334,763.0
655,34,0.004408478271216154,173.009,48.933,102.73,8.3,0,False,1287,763.0
656,34,0.0043607973493635654,174.258,50.052,103.96,8.23,0,False,1348,763.0
657,34,0.004401530604809523,173.177,49.106,102.89,8.29,0,False,1286,763.0
658,34,0.004435633774846792,172.119,48.48,101.83,8.3,0,False,1330,763.0
659,34,0.004384412430226803,173.461,49.654,103.18,8.29,0,False,1335,763.0
660,34,0.004474711138755083,171.436,47.311,101.15,8.35,0,False,1281,763.0
661,34,0.004352548625320196,174.511,50.218,104.22,8.24,0,False,1333,763.0
662,34,0.0043611712753772736,174.166,50.118,103.89,8.26,0,False,1289,763.0
663,34,0.004459356889128685,171.902,47.587,101.62,8.35,0,False,1329,763.0
664,34,0.0044569759629666805,171.598,47.972,101.31,8.34,0,False,1281,763.0
665,34,0.004391051363199949,173.435,49.364,103.16,8.28,0,False,1336,763.0
666,35,0.004350857809185982,174.44,50.363,104.17,8.22,0,False,1336,763.0
667,35,0.0044197808019816875,172.423,48.938,102.13,8.33,0,False,1329,763.0
668,35,0.004297644831240177,175.608,51.889,105.31,8.19,0,False,1282,763.0
669,35,0.004470406100153923,171.548,47.405,101.26,8.33,0,False,1281,763.0
670,35,0.004435664974153042,172.265,48.346,101.97,8.31,0,False,1333,763.0
671,35,0.004434334579855204,171.992,48.655,101.74,8.29,0,False,1281,763.0
672,35,0.0044457390904426575,172.27,47.877,101.98,8.33,0,False,1329,763.0
673,35,0.004450012464076281,172.022,47.906,101.74,8.35,0,False,1332,763.0
674,35,0.0044183447025716305,172.481,48.953,102.2,8.33,0,False,1333,763.0
675,35,0.004392570350319147,173.185,49.52,102.91,8.28,0,False,1335,763.0
676,35,0.004410547204315662,172.733,49.088,102.45,8.31,0,False,1331,763.0
677,35,0.004481515847146511,171.427,47.01,101.17,8.36,0,False,1329,763.0
678,35,0.004390285350382328,173.571,49.277,103.28,8.25,0,False,1335,763.0
679,35,0.004469465930014849,171.351,47.626,101.06,8.35,0,False,1330,763.0
680,35,0.004459974821656942,171.938,47.526,101.67,8.33,0,False,1281,763.0
681,35,0.004536282736808062,169.591,46.231,99.33,8.46,0,False,1286,763.0
682,35,0.004329996649175882,175.016,50.847,104.76,8.2,0,False,1332,763.0
683,35,0.004326461348682642,175.392,50.676,105.11,8.15,0,False,1329,763.0
684,35,0.004353780299425125,174.628,50.052,104.34,8.18,0,False,1330,763.0
685,36,0.004548652097582817,169.257,45.99,99.0,8.44,0,False,1282,763.0
686,36,0.00445241155102849,172.138,47.691,101.87,8.31,0,False,1330,763.0
687,36,0.004433175083249807,172.426,48.315,102.14,8.29,0,False,1335,763.0
688,36,0.004462366923689842,171.828,47.516,101.54,8.33,0,False,1330,763.0
689,36,0.004486242774873972,171.284,46.927,101.02,8.37,0,False,1349,763.0
690,36,0.004451991058886051,172.098,47.746,101.84,8.31,0,False,1332,763.0
