sid,generation,fitness,duration_mean,waiting_mean,time_loss,speed,sin_llegar,trabada,pasos,vehicles
693,23,0.004467155784368515,168.377,50.435,98.08,8.54,0,False,,763.0
694,23,0.004282765556126833,173.017,54.979,102.73,8.35,0,False,,763.0
695,23,0.0043801008723676205,171.0,52.096,100.71,8.41,0,False,,763.0
696,23,0.004172805231064558,176.781,57.151,106.52,8.25,0,False,,763.0
697,24,0.0040581198409199715,180.231,60.172,109.93,8.14,0,False,,763.0
698,24,0.0041441465727984905,178.647,56.961,108.34,8.16,0,False,,763.0
699,24,0.0044071003794670105,170.339,51.425,100.07,8.45,0,False,,763.0
700,24,0.004413210786879063,170.021,51.429,99.73,8.45,0,False,,763.0
701,24,0.00423526531085372,174.827,55.714,104.52,8.24,0,False,,763.0
702,24,0.004370278678834438,171.664,51.958,101.38,8.4,0,False,,763.0
703,24,0.004338303580880165,172.085,53.109,101.8,8.33,0,False,,763.0
704,24,0.004484839737415314,168.468,49.55,98.15,8.55,0,False,,763.0
705,24,0.004394773859530687,170.708,51.668,100.41,8.44,0,False,,763.0
706,24,0.004172383341938257,177.159,56.83,106.86,8.19,0,False,,763.0
707,24,0.004161803051829338,178.404,56.252,108.12,8.14,0,False,,763.0
708,24,0.003529890673235059,198.38,77.195,128.11,7.99,0,False,,763.0
709,24,0.004410213325172663,170.11,51.488,99.84,8.51,0,False,,763.0
710,24,0.004309412557631731,172.995,53.687,102.74,8.37,0,False,,763.0
711,24,0.0041593099012970924,178.131,56.63,107.85,8.1,0,False,,763.0
712,24,0.0042606438510119915,174.402,54.822,104.11,8.31,0,False,,763.0
713,24,0.004426159895956516,169.528,51.274,99.2,8.48,0,False,,763.0
714,24,0.004301208537071943,173.975,53.198,103.66,8.28,0,False,,763.0
715,24,0.004455661866813898,168.658,50.705,98.37,8.59,0,False,,763.0
716,24,0.004284966271370649,174.072,53.911,103.78,8.31,0,False,,763.0
717,24,0.004413611255586147,170.313,51.144,100.03,8.47,0,False,,763.0
718,24,0.004385203588753939,170.672,52.152,100.36,8.42,0,False,,763.0
719,24,0.0045109037309885025,167.526,49.236,97.25,8.54,0,False,,763.0
720,24,0.004317300394177437,172.621,53.641,102.34,8.35,0,False,,763.0
721,24,0.004335229750722647,172.325,53.039,102.07,8.35,0,False,,763.0
722,24,0.0043908460065722466,170.59,51.961,100.31,8.48,0,False,,763.0
723,24,0.004299330525100231,173.377,53.834,103.06,8.33,0,False,,763.0
724,24,0.004278075881302357,173.716,54.577,103.44,8.3,0,False,,763.0
725,24,0.004259702283889055,174.374,54.895,104.09,8.26,0,False,,763.0
726,25,0.004344590473920107,172.653,52.29,102.35,8.36,0,False,,763.0
727,25,0.004384956788271666,171.279,51.612,100.99,8.42,0,False,,763.0
728,25,0.004476604051887989,168.561,49.839,98.23,8.52,0,False,,763.0
729,25,0.004362123552709818,171.87,52.16,101.54,8.4,0,False,,763.0
730,25,0.004377999342978001,171.187,52.025,100.94,8.42,0,False,,763.0
731,25,0.004383041989058256,171.076,51.887,100.82,8.45,0,False,,763.0
732,25,0.004161771386861801,177.145,57.397,106.87,8.24,0,False,,763.0
733,25,0.004307896364480257,173.144,53.625,102.84,8.38,0,False,,763.0
734,25,0.004165970720350742,178.083,56.325,107.75,8.19,0,False,,763.0
735,25,0.004425933584570885,169.744,51.088,99.46,8.43,0,False,,763.0
736,25,0.00435286620631814,171.94,52.54,101.65,8.36,0,False,,763.0
737,25,0.004307641182094812,173.353,53.448,103.04,8.35,0,False,,763.0
738,25,0.004382335115224123,171.01,51.98,100.72,8.38,0,False,,763.0
739,25,0.004378765821456909,171.126,52.045,100.86,8.39,0,False,,763.0
740,25,0.0044248891063034534,169.975,50.927,99.65,8.47,0,False,,763.0
741,25,0.00436141062527895,171.769,52.286,101.47,8.36,0,False,,763.0
742,25,0.004129891749471426,179.502,56.941,109.22,8.12,0,False,,763.0
743,25,0.00444457121193409,169.387,50.552,99.1,8.5,0,False,,763.0
744,25,0.004041795153170824,181.249,60.151,110.95,8.06,0,False,,763.0
745,25,0.004292130470275879,173.887,53.725,103.59,8.34,0,False,,763.0
746,25,0.004192275460809469,176.565,56.336,106.3,8.19,0,False,,763.0
747,25,0.00435247365385294,171.588,52.878,101.3,8.42,0,False,,763.0
748,25,0.004282304551452398,173.933,54.169,103.67,8.25,0,False,,763.0
749,25,0.004193526692688465,176.714,56.135,106.42,8.22,0,False,,763.0
750,25,0.0044180965051054955,170.523,50.744,100.23,8.46,0,False,,763.0
751,25,0.0043534948490560055,171.911,52.536,101.64,8.36,0,False,,763.0
752,25,0.00441364711150527,170.721,50.772,100.48,8.44,0,False,,763.0
753,25,0.00433287862688303,172.342,53.138,102.06,8.36,0,False,,763.0
754,25,0.004284083377569914,173.764,54.235,103.47,8.32,0,False,,763.0
755,26,0.004358801990747452,171.911,52.282,101.61,8.35,0,False,,763.0
756,26,0.00422251271083951,176.014,55.283,105.75,8.25,0,False,,763.0
757,26,0.004450331442058086,169.17,50.484,98.92,8.51,0,False,,763.0
758,26,0.004301754757761955,173.275,53.807,103.03,8.32,0,False,,763.0
759,26,0.004329087678343058,172.685,53.009,102.4,8.33,0,False,,763.0
760,26,0.0044067976996302605,170.183,51.581,99.9,8.42,0,False,,763.0
761,26,0.0042419712990522385,175.172,55.062,104.88,8.3,0,False,,763.0
762,26,0.0043533602729439735,171.782,52.659,101.49,8.35,0,False,,763.0
763,26,0.004339872859418392,172.183,52.944,101.89,8.39,0,False,,763.0
764,26,0.004443916492164135,169.502,50.477,99.19,8.46,0,False,,763.0
765,26,0.004393847193568945,170.834,51.598,100.52,8.4,0,False,,763.0
766,26,0.004422721453011036,169.747,51.235,99.44,8.44,0,False,,763.0
767,26,0.004376053810119629,171.383,51.94,101.08,8.38,0,False,,763.0
768,26,0.004447283688932657,169.375,50.438,99.1,8.5,0,False,,763.0
769,26,0.004333756864070892,172.81,52.67,102.51,8.35,0,False,,763.0
770,26,0.004398112650960684,170.575,51.632,100.27,8.42,0,False,,763.0
771,26,0.00422483216971159,175.397,55.726,105.1,8.23,0,False,,763.0
772,26,0.0043868981301784515,171.135,51.651,100.82,8.43,0,False,,763.0
773,26,0.004379949998110533,171.556,51.598,101.25,8.42,0,False,,763.0
774,26,0.003919872455298901,186.267,62.585,115.97,7.92,0,False,,763.0
775,26,0.0044425372034311295,169.553,50.494,99.24,8.47,0,False,,763.0
776,26,0.004409805405884981,170.578,51.081,100.28,8.46,0,False,,763.0
777,26,0.004349422175437212,172.182,52.485,101.91,8.37,0,False,,763.0
778,26,0.004165581427514553,177.397,56.969,107.16,8.15,0,False,,763.0
779,26,0.004270136822015047,174.315,54.427,104.03,8.36,0,False,,763.0
780,26,0.004228297155350447,176.068,54.94,105.78,8.26,0,False,,763.0
781,26,0.004438887815922499,169.533,50.68,99.25,8.48,0,False,,763.0
782,26,0.004340963903814554,172.258,52.823,101.98,8.35,0,False,,763.0
783,26,0.004308519419282675,172.817,53.893,102.5,8.33,0,False,,763.0
784,27,0.004426575731486082,170.072,50.76,99.79,8.5,0,False,,763.0
785,27,0.004355763550847769,172.156,52.204,101.88,8.33,0,False,,763.0
786,27,0.004416493233293295,170.263,51.055,99.98,8.43,0,False,,763.0
787,27,0.004350211005657911,172.051,52.566,101.75,8.31,0,False,,763.0
788,27,0.004342308267951012,172.135,52.87,101.84,8.34,0,False,,763.0
789,27,0.004331690724939108,172.502,53.05,102.22,8.33,0,False,,763.0
790,27,0.004358191974461079,171.878,52.341,101.6,8.42,0,False,,763.0
791,27,0.004371936898678541,171.436,52.087,101.15,8.41,0,False,,763.0
792,27,0.004303352907299995,173.0,53.979,102.7,8.31,0,False,,763.0
793,27,0.0044199395924806595,170.313,50.849,100.0,8.44,0,False,,763.0
794,27,0.004297448787838221,173.412,53.895,103.11,8.34,0,False,,763.0
795,27,0.004145290702581406,177.987,57.501,107.7,8.13,0,False,,763.0
796,27,0.0041327886283397675,178.849,57.38,108.55,8.2,0,False,,763.0
797,27,0.004325929097831249,172.873,52.992,102.56,8.35,0,False,,763.0
798,27,0.004360543098300695,171.573,52.506,101.28,8.38,0,False,,763.0
799,27,0.004282826092094183,174.001,54.081,103.73,8.26,0,False,,763.0
800,27,0.004412095528095961,170.241,51.28,99.95,8.41,0,False,,763.0
801,27,0.00318659539334476,215.009,89.823,144.75,7.66,0,False,,763.0
802,27,0.004350702278316021,172.253,52.359,101.97,8.39,0,False,,763.0
803,27,0.00434907479211688,172.359,52.341,102.08,8.39,0,False,,763.0
804,27,0.004353971220552921,171.917,52.507,101.65,8.36,0,False,,763.0
805,27,0.004371435847133398,171.535,52.021,101.27,8.4,0,False,,763.0
806,27,0.004371373448520899,171.459,52.093,101.19,8.37,0,False,,763.0
807,27,0.004350238014012575,172.037,52.578,101.75,8.37,0,False,,763.0
808,27,0.004454059526324272,169.235,50.254,98.96,8.51,0,False,,763.0
809,27,0.004449301399290562,169.515,50.218,99.22,8.47,0,False,,763.0
810,27,0.00444708950817585,169.45,50.379,99.19,8.47,0,False,,763.0
811,27,0.004029376897960901,181.697,60.436,111.41,8.1,0,False,,763.0
812,27,0.004284690134227276,173.705,54.258,103.4,8.25,0,False,,763.0
813,28,0.004300199914723635,173.588,53.599,103.31,8.23,0,False,,763.0
814,28,0.004355664364993572,172.031,52.322,101.75,8.36,0,False,,763.0
815,28,0.004355161916464567,172.444,51.971,102.18,8.37,0,False,,763.0
816,28,0.004334360361099243,172.54,52.886,102.27,8.32,0,False,,763.0
817,28,0.004341591615229845,172.317,52.739,102.02,8.38,0,False,,763.0
818,28,0.0043425774201750755,172.018,52.963,101.75,8.36,0,False,,763.0
819,28,0.004258705768734217,174.646,54.697,104.37,8.29,0,False,,763.0
820,28,0.004316770937293768,173.144,53.191,102.88,8.29,0,False,,763.0
821,28,0.004395442549139261,170.91,51.453,100.59,8.43,0,False,,763.0
822,28,0.0043505155481398106,172.342,52.287,102.06,8.4,0,False,,763.0
823,28,0.004191455896943808,177.021,55.963,106.75,8.2,0,False,,763.0
824,28,0.004312715493142605,173.273,53.273,102.98,8.32,0,False,,763.0
825,28,0.0037429097574204206,190.805,69.425,120.52,8.09,0,False,,763.0
826,28,0.004266352392733097,174.328,54.604,104.06,8.3,0,False,,763.0
827,28,0.0044097802601754665,170.767,50.911,100.47,8.42,0,False,,763.0
828,28,0.004383231047540903,171.145,51.815,100.85,8.37,0,False,,763.0
829,28,0.004341712687164545,172.655,52.426,102.34,8.35,0,False,,763.0
830,28,0.004459656774997711,169.241,49.992,98.94,8.47,0,False,,763.0
831,28,0.004441895522177219,169.502,50.57,99.2,8.53,0,False,,763.0
832,28,0.004407744854688644,170.541,51.211,100.26,8.4,0,False,,763.0
833,28,0.004319446627050638,173.253,52.962,102.98,8.3,0,False,,763.0
834,28,0.004369147587567568,171.505,52.157,101.24,8.39,0,False,,763.0
835,28,0.004072006791830063,180.518,59.147,110.25,8.11,0,False,,763.0
836,28,0.004406176507472992,170.743,51.101,100.46,8.41,0,False,,763.0
837,28,0.004406660329550505,170.661,51.153,100.35,8.45,0,False,,763.0
838,28,0.004433079622685909,169.999,50.526,99.7,8.46,0,False,,763.0
839,28,0.0027056210674345493,244.413,113.807,174.1,7.39,0,False,,763.0
840,28,0.004337489604949951,172.763,52.532,102.45,8.34,0,False,,763.0
841,28,0.004287733230739832,173.516,54.279,103.22,8.32,0,False,,763.0
842,29,0.004211404360830784,176.14,55.737,105.87,8.24,0,False,,763.0
843,29,0.0043207332491874695,172.832,53.282,102.54,8.32,0,False,,763.0
844,29,0.004370704293251038,171.512,52.076,101.21,8.4,0,False,,763.0
845,29,0.004327001515775919,172.667,53.127,102.39,8.35,0,False,,763.0
846,29,0.004310732241719961,173.864,52.832,103.56,8.28,0,False,,763.0
847,29,0.004259083885699511,174.912,54.436,104.6,8.23,0,False,,763.0
848,29,0.004412628710269928,170.4,51.111,100.11,8.41,0,False,,763.0
849,29,0.004224373493343592,175.573,55.59,105.3,8.22,0,False,,763.0
850,29,0.004338930360972881,172.36,52.828,102.09,8.41,0,False,,763.0
851,29,0.004296301864087582,173.655,53.73,103.35,8.29,0,False,,763.0
852,29,0.0043242862448096275,173.105,52.861,102.79,8.32,0,False,,763.0
853,29,0.004225650802254677,175.928,55.202,105.66,8.19,0,False,,763.0
854,29,0.004365687724202871,171.695,52.149,101.41,8.33,0,False,,763.0
855,29,0.004267633892595768,174.339,54.529,104.06,8.19,0,False,,763.0
856,29,0.004348928574472666,171.95,52.72,101.67,8.37,0,False,,763.0
857,29,0.004333779215812683,172.548,52.907,102.26,8.35,0,False,,763.0
858,29,0.0044274101965129375,169.835,50.937,99.56,8.48,0,False,,763.0
859,29,0.004321161191910505,172.99,53.118,102.7,8.28,0,False,,763.0
860,29,0.004412970505654812,170.215,51.263,99.94,8.4,0,False,,763.0
861,29,0.0043788813054561615,171.114,52.05,100.83,8.44,0,False,,763.0
862,29,0.004457108676433563,169.142,50.199,98.82,8.54,0,False,,763.0
863,29,0.00427973922342062,174.206,54.048,103.94,8.27,0,False,,763.0
864,29,0.004290549550205469,174.038,53.666,103.77,8.31,0,False,,763.0
865,29,0.004461818840354681,169.073,50.046,98.8,8.46,0,False,,763.0
866,29,0.004304409492760897,173.282,53.671,102.98,8.3,0,False,,763.0
867,29,0.004323392175137997,173.059,52.946,102.75,8.34,0,False,,763.0
868,29,0.0043366169556975365,172.429,52.878,102.15,8.31,0,False,,763.0
869,29,0.004379140213131905,171.292,51.875,101.02,8.4,0,False,,763.0
870,29,0.004399005323648453,170.604,51.564,100.34,8.45,0,False,,763.0
871,30,0.004486828576773405,168.461,49.467,98.17,8.46,0,False,,763.0
872,30,0.004331985488533974,173.322,52.29,103.04,8.33,0,False,,763.0
873,30,0.004269037861377001,174.101,54.676,103.81,8.28,0,False,,763.0
874,30,0.004395903553813696,170.961,51.385,100.67,8.36,0,False,,763.0
875,30,0.004471296910196543,168.663,49.987,98.39,8.46,0,False,,763.0
876,30,0.0039771609008312225,184.161,61.159,113.87,7.95,0,False,,763.0
877,30,0.004384412430226803,171.328,51.594,101.02,8.36,0,False,,763.0
878,30,0.004382339771836996,171.374,51.65,101.08,8.38,0,False,,763.0
879,30,0.004394999239593744,171.401,51.028,101.08,8.43,0,False,,763.0
880,30,0.004348539747297764,172.163,52.545,101.87,8.36,0,False,,763.0
881,30,0.0041175540536642075,179.412,57.683,109.11,8.12,0,False,,763.0
882,30,0.0043297926895320415,172.744,52.921,102.44,8.38,0,False,,763.0
883,30,0.004513724707067013,167.801,48.86,97.55,8.48,0,False,,763.0
884,30,0.004387611988931894,171.477,51.307,101.18,8.4,0,False,,763.0
885,30,0.004394414369016886,171.415,51.042,101.09,8.41,0,False,,763.0
886,30,0.004381134640425444,171.25,51.819,100.97,8.34,0,False,,763.0
887,30,0.0043069361709058285,173.174,53.645,102.9,8.29,0,False,,763.0
888,30,0.004187441430985928,176.94,56.245,106.63,8.15,0,False,,763.0
889,30,0.004366984590888023,171.351,52.4,101.06,8.38,0,False,,763.0
890,30,0.0042243944481015205,175.772,55.408,105.49,8.22,0,False,,763.0
891,30,0.004305720794945955,173.197,53.684,102.89,8.31,0,False,,763.0
892,30,0.0042075286619365215,176.332,55.761,106.02,8.21,0,False,,763.0
893,30,0.004106020089238882,179.712,58.03,109.42,8.07,0,False,,763.0
894,30,0.004372257273644209,171.388,52.115,101.12,8.36,0,False,,763.0
895,30,0.004377550445497036,171.385,51.866,101.1,8.42,0,False,,763.0
896,30,0.004298591520637274,173.612,53.657,103.35,8.25,0,False,,763.0
897,30,0.0043006460182368755,173.613,53.554,103.3,8.33,0,False,,763.0
898,30,0.004381416365504265,171.657,51.436,101.38,8.34,0,False,,763.0
899,30,0.004357841331511736,171.765,52.46,101.48,8.38,0,False,,763.0
900,31,0.00434593390673399,172.427,52.43,102.13,8.3,0,False,,763.0
901,31,0.004307680297642946,173.446,53.362,103.16,8.28,0,False,,763.0
902,31,0.004114567302167416,179.653,57.624,109.38,8.07,0,False,,763.0
903,31,0.0043147713877260685,173.354,53.098,103.05,8.27,0,False,,763.0
904,31,0.004097742028534412,181.236,57.092,110.92,7.98,0,False,,763.0
905,31,0.0042813862673938274,174.211,53.962,103.91,8.23,0,False,,763.0
906,31,0.0041803959757089615,177.341,56.246,107.02,8.11,0,False,,763.0
907,31,0.0041866605170071125,177.013,56.219,106.71,8.14,0,False,,763.0
908,31,0.004299165681004524,173.865,53.398,103.56,8.3,0,False,,763.0
909,31,0.004288769792765379,174.484,53.349,104.18,8.3,0,False,,763.0
910,31,0.004460237920284271,168.827,50.342,98.54,8.45,0,False,,763.0
911,31,0.00439809262752533,170.507,51.695,100.25,8.41,0,False,,763.0
912,31,0.004447312094271183,169.144,50.646,98.87,8.41,0,False,,763.0
913,31,0.004430163651704788,170.157,50.516,99.85,8.39,0,False,,763.0
914,31,0.004350761417299509,172.4,52.223,102.14,8.28,0,False,,763.0
915,31,0.004250007681548595,174.958,54.851,104.68,8.2,0,False,,763.0
916,31,0.004427867941558361,170.01,50.756,99.74,8.38,0,False,,763.0
917,31,0.004486644174903631,168.716,49.244,98.43,8.43,0,False,,763.0
918,31,0.0043979608453810215,170.987,51.265,100.7,8.38,0,False,,763.0
919,31,0.004211251623928547,177.063,54.906,106.77,8.21,0,False,,763.0
920,31,0.0043168882839381695,173.092,53.233,102.8,8.37,0,False,,763.0
921,31,0.004323198460042477,173.59,52.473,103.32,8.26,0,False,,763.0
922,31,0.004100884776562452,180.035,58.013,109.77,8.09,0,False,,763.0
923,31,0.004504417069256306,167.692,49.375,97.39,8.5,0,False,,763.0
924,31,0.004061282146722078,181.558,58.79,111.24,8.02,0,False,,763.0
925,31,0.004292849916964769,173.932,53.649,103.64,8.25,0,False,,763.0
926,31,0.004396130796521902,171.208,51.149,100.9,8.36,0,False,,763.0
927,31,0.004161426331847906,178.201,56.456,107.89,8.07,0,False,,763.0
928,31,0.00414723064750433,178.423,57.001,108.16,8.11,0,False,,763.0
929,32,0.004286594223231077,173.718,54.152,103.42,8.26,0,False,,763.0
930,32,0.004314019810408354,173.296,53.187,103.01,8.28,0,False,,763.0
931,32,0.004148655571043491,178.329,57.012,108.06,8.05,0,False,,763.0
932,32,0.0044679585844278336,169.039,49.797,98.74,8.42,0,False,,763.0
933,32,0.004470207262784243,169.084,49.654,98.77,8.41,0,False,,763.0
934,32,0.004199541639536619,176.655,55.878,106.37,8.12,0,False,,763.0
935,32,0.004259197972714901,174.701,54.623,104.39,8.22,0,False,,763.0
936,32,0.004257672466337681,174.927,54.494,104.61,8.19,0,False,,763.0
937,32,0.004352888558059931,172.298,52.214,102.0,8.41,0,False,,763.0
938,32,0.004361492581665516,172.404,51.705,102.11,8.35,0,False,,763.0
939,32,0.004380830563604832,171.423,51.676,101.14,8.36,0,False,,763.0
940,32,0.004140584729611874,178.619,57.176,108.32,8.12,0,False,,763.0
941,32,0.004342176951467991,172.296,52.73,102.01,8.31,0,False,,763.0
942,32,0.004263115115463734,174.609,54.51,104.34,8.23,0,False,,763.0
943,32,0.004184192046523094,178.098,55.36,107.84,8.11,0,False,,763.0
944,32,0.004327511414885521,173.041,52.763,102.78,8.3,0,False,,763.0
945,32,0.0041047632694244385,180.148,57.701,109.9,8.06,0,False,,763.0
946,32,0.004369473084807396,171.661,52.0,101.38,8.3,0,False,,763.0
947,32,0.004343430511653423,172.687,52.315,102.38,8.32,0,False,,763.0
948,32,0.004384513478726149,171.337,51.581,101.07,8.33,0,False,,763.0
949,32,0.004462831187993288,168.875,50.18,98.61,8.48,0,False,,763.0
950,32,0.004258145112544298,175.317,54.115,105.0,8.25,0,False,,763.0
951,32,0.004254182800650597,175.033,54.573,104.73,8.23,0,False,,763.0
952,32,0.004340684972703457,172.355,52.748,102.06,8.32,0,False,,763.0
953,32,0.00436759227886796,171.699,52.055,101.4,8.38,0,False,,763.0
954,32,0.004175025038421154,177.594,56.296,107.33,8.12,0,False,,763.0
955,32,0.0043334197252988815,172.702,52.784,102.42,8.29,0,False,,763.0
956,32,0.0043590860441327095,172.089,52.106,101.8,8.31,0,False,,763.0
957,32,0.004378009587526321,171.539,51.705,101.26,8.32,0,False,,763.0
958,33,0.004058477934449911,181.529,58.971,111.24,8.0,0,False,,763.0
959,33,0.004437444731593132,169.868,50.443,99.57,8.44,0,False,,763.0
960,33,0.004496326204389334,168.08,49.385,97.77,8.53,0,False,,763.0
961,33,0.004431728273630142,169.844,50.729,99.59,8.45,0,False,,763.0
962,33,0.0043601044453680515,171.789,52.33,101.47,8.31,0,False,,763.0
963,33,0.004416234791278839,170.362,50.978,100.09,8.34,0,False,,763.0
964,33,0.00439089722931385,170.616,51.934,100.32,8.41,0,False,,763.0
965,33,0.004202231299132109,176.363,56.005,106.06,8.14,0,False,,763.0
966,33,0.0037498129531741142,191.427,68.412,121.12,7.9,0,False,,763.0
967,33,0.0045884111896157265,166.076,47.149,95.75,8.57,0,False,,763.0
968,33,0.004321702755987644,173.495,52.632,103.22,8.27,0,False,,763.0
969,33,0.004193900153040886,176.768,56.067,106.49,8.16,0,False,,763.0
970,33,0.004330655559897423,172.412,53.182,102.12,8.31,0,False,,763.0
971,33,0.004289521835744381,173.71,54.014,103.39,8.28,0,False,,763.0
972,33,0.004426190629601479,169.976,50.865,99.7,8.43,0,False,,763.0
973,33,0.004450575914233923,169.092,50.544,98.82,8.47,0,False,,763.0
974,33,0.004014637786895037,182.851,60.216,112.56,8.01,0,False,,763.0
975,33,0.00437903730198741,171.498,51.693,101.2,8.35,0,False,,763.0
976,33,0.004417805001139641,170.345,50.92,100.05,8.41,0,False,,763.0
977,33,0.0044423844665288925,169.62,50.44,99.36,8.39,0,False,,763.0
978,33,0.004407512955367565,170.581,51.186,100.31,8.35,0,False,,763.0
979,33,0.004401167389005423,170.856,51.233,100.59,8.39,0,False,,763.0
980,33,0.004451326094567776,169.254,50.362,98.99,8.42,0,False,,763.0
981,33,0.00448566023260355,168.558,49.431,98.24,8.43,0,False,,763.0
982,33,0.004316428676247597,172.917,53.414,102.62,8.29,0,False,,763.0
983,33,0.00418084254488349,176.962,56.567,106.65,8.12,0,False,,763.0
984,33,0.00449016597121954,167.97,49.763,97.67,8.52,0,False,,763.0
985,33,0.004247979260981083,175.32,54.624,105.01,8.23,0,False,,763.0
986,33,0.00425135949626565,174.611,55.098,104.33,8.21,0,False,,763.0
987,34,0.004318336956202984,172.946,53.295,102.63,8.3,0,False,,763.0
988,34,0.004361333325505257,171.585,52.457,101.29,8.36,0,False,,763.0
989,34,0.004344268701970577,172.237,52.683,101.94,8.36,0,False,,763.0
990,34,0.00438087061047554,170.623,52.402,100.32,8.4,0,False,,763.0
991,34,0.004168670158833265,177.474,56.737,107.19,8.18,0,False,,763.0
992,34,0.004353159107267857,171.835,52.621,101.55,8.37,0,False,,763.0
993,34,0.004321107640862465,173.451,52.701,103.16,8.31,0,False,,763.0
994,34,0.004391144495457411,171.191,51.4,100.93,8.37,0,False,,763.0
995,34,0.004404716659337282,170.798,51.119,100.51,8.41,0,False,,763.0
996,34,0.0042810882441699505,174.164,54.02,103.9,8.26,0,False,,763.0
997,34,0.00435768673196435,171.886,52.358,101.58,8.32,0,False,,763.0
998,34,0.004443657118827105,169.515,50.477,99.25,8.43,0,False,,763.0
999,34,0.004379479680210352,171.512,51.659,101.18,8.33,0,False,,763.0
1000,34,0.004413103684782982,170.052,51.405,99.77,8.4,0,False,,763.0
1001,34,0.0043908944353461266,171.062,51.529,100.76,8.41,0,False,,763.0
1002,34,0.004405230283737183,170.371,51.484,100.07,8.44,0,False,,763.0
1003,34,0.004527037497609854,167.482,48.557,97.18,8.53,0,False,,763.0
1004,34,0.004379444755613804,171.451,51.717,101.19,8.36,0,False,,763.0
1005,34,0.004143259953707457,178.765,56.9,108.44,8.13,0,False,,763.0
1006,34,0.0043937768787145615,170.955,51.49,100.68,8.37,0,False,,763.0
1007,34,0.004403491038829088,170.786,51.187,100.49,8.38,0,False,,763.0
1008,34,0.0044052815064787865,170.585,51.287,100.3,8.39,0,False,,763.0
1009,34,0.003965063486248255,185.241,60.874,114.97,7.85,0,False,,763.0
1010,34,0.004465741105377674,168.807,50.109,98.53,8.47,0,False,,763.0
1011,34,0.00421596085652709,176.14,55.503,105.82,8.21,0,False,,763.0
1012,34,0.004210479557514191,176.556,55.406,106.27,8.21,0,False,,763.0
1013,34,0.002808520570397377,235.214,109.86,164.92,7.48,0,False,,763.0
1014,34,0.004363704938441515,171.274,52.626,101.0,8.37,0,False,,763.0
1015,34,0.0044241733849048615,170.301,50.663,99.97,8.46,0,False,,763.0
1016,35,0.00433927308768034,172.269,52.895,101.97,8.35,0,False,,763.0
1017,35,0.004405594430863857,170.299,51.532,100.04,8.44,0,False,,763.0
1018,35,0.004430804401636124,170.037,50.596,99.75,8.45,0,False,,763.0
1019,35,0.004426794126629829,170.227,50.609,99.93,8.41,0,False,,763.0
1020,35,0.004295888356864452,173.792,53.626,103.52,8.29,0,False,,763.0
1021,35,0.004407474771142006,170.662,51.114,100.36,8.47,0,False,,763.0
1022,35,0.0042903730645775795,173.957,53.748,103.67,8.26,0,False,,763.0
1023,35,0.004492317792028189,168.46,49.22,98.17,8.5,0,False,,763.0
1024,35,0.00449031637981534,168.376,49.387,98.1,8.51,0,False,,763.0
1025,35,0.004416255280375481,169.969,51.334,99.68,8.41,0,False,,763.0
1026,35,0.004026006907224655,181.955,60.391,111.66,7.99,0,False,,763.0
1027,35,0.0043961284682154655,170.847,51.478,100.55,8.41,0,False,,763.0
1028,35,0.004386721644550562,170.827,51.94,100.55,8.41,0,False,,763.0
1029,35,0.0044533079490065575,169.317,50.214,99.04,8.47,0,False,,763.0
1030,35,0.00441820127889514,170.807,50.481,100.51,8.41,0,False,,763.0
1031,35,0.004428438376635313,170.359,50.413,100.06,8.46,0,False,,763.0
1032,35,0.004468785598874092,168.588,50.169,98.31,8.47,0,False,,763.0
1033,35,0.0043832287192344666,172.24,50.82,101.97,8.41,0,False,,763.0
1034,35,0.0042184642516076565,175.731,55.747,105.45,8.17,0,False,,763.0
1035,35,0.004442682024091482,169.497,50.539,99.2,8.49,0,False,,763.0
1036,35,0.0043062916956841946,173.288,53.573,103.0,8.33,0,False,,763.0
1037,35,0.00430130073800683,173.218,53.882,102.92,8.29,0,False,,763.0
1038,35,0.0044550662860274315,169.223,50.219,98.97,8.45,0,False,,763.0
1039,35,0.0044783358462154865,168.632,49.696,98.32,8.52,0,False,,763.0
1040,35,0.004222323652356863,175.937,55.363,105.66,8.21,0,False,,763.0
1041,35,0.004425779916346073,170.199,50.682,99.92,8.46,0,False,,763.0
1042,35,0.004180180374532938,177.765,55.872,107.45,8.13,0,False,,763.0
1043,35,0.004269114229828119,175.311,53.573,105.0,8.31,0,False,,763.0
1044,35,0.004283523187041283,174.122,53.937,103.86,8.29,0,False,,763.0
1045,36,0.004388525616377592,171.562,51.186,101.29,8.37,0,False,,763.0
1046,36,0.004404838662594557,170.976,50.952,100.68,8.41,0,False,,763.0
1047,36,0.004466067999601364,168.697,50.194,98.39,8.53,0,False,,763.0
1048,36,0.004411141388118267,170.443,51.142,100.15,8.41,0,False,,763.0
1049,36,0.004457710310816765,169.242,50.08,98.97,8.48,0,False,,763.0
1050,36,0.004408106207847595,170.771,50.986,100.47,8.41,0,False,,763.0
1051,36,0.004197494592517614,176.777,55.873,106.49,8.18,0,False,,763.0
1052,36,0.004376319702714682,171.55,51.775,101.25,8.42,0,False,,763.0
1053,36,0.004391311202198267,171.292,51.3,101.01,8.4,0,False,,763.0
1054,36,0.0043935212306678295,171.501,51.007,101.22,8.4,0,False,,763.0
1055,36,0.004322412423789501,172.881,53.156,102.57,8.34,0,False,,763.0
